date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:28:46	2270/2270	U-----	200	untouched ('')	text/xml	date:Fri,%2014%20Sep%202018%2013:05:39%20GMT	http://localhost/solomon/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fsolomon%2F&format=xml	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-json/oembed/1.0/embedb913	(from http://localhost/solomon/)
16:28:46	17970/17970	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Sep%202018%2013:28:44%20GMT	http://localhost/solomon/wp-content/themes/total/css/owl.video.play.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/css/owl.video.play.1f.delayed	(from http://localhost/solomon/wp-content/themes/total/css/owl.carousel.css?ver=1.3.3)
16:28:46	3716/3716	U-----	200	untouched ('')	image/jpeg	etag:%22e84-5753006c51eb7%22	http://localhost/solomon/wp-content/uploads/2018/09/IMG_20180905_150743-150x150.jpg	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/uploads/2018/09/IMG_20180905_150743-150x150.jpg	(from http://localhost/solomon/)
16:28:47	5306/5306	U-----	200	untouched ('')	application/javascript	etag:%2214ba-5751ed3637f3f%22	http://localhost/solomon/wp-content/themes/total/js/jquery.nav.js?ver=1.00	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/js/jquery.nav84e2.js	(from http://localhost/solomon/)
16:28:47	42766/42766	U-----	200	untouched ('')	application/javascript	etag:%22a70e-5751ed3648113%22	http://localhost/solomon/wp-content/themes/total/js/owl.carousel.js?ver=1.00	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/js/owl.carousel84e2.js	(from http://localhost/solomon/)
16:28:47	115711/115711	U-----	200	untouched ('')	application/javascript	etag:%221c3ff-5751ed362eeb5%22	http://localhost/solomon/wp-content/themes/total/js/isotope.pkgd.js?ver=1.00	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/js/isotope.pkgd84e2.js	(from http://localhost/solomon/)
16:28:48	13792/13792	U-----	200	untouched ('')	application/javascript	etag:%2235e0-5751ed3640029%22	http://localhost/solomon/wp-content/themes/total/js/nivo-lightbox.js?ver=1.00	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/js/nivo-lightbox84e2.js	(from http://localhost/solomon/)
16:28:48	24059/24059	U--MC-	200	updated ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:28:46%20GMT	http://localhost/solomon/about-me/	C:/My%20Web%20Sites/Solomon/localhost/solomon/about-me/index.html	(from http://localhost/solomon/)
16:28:48	6975/6975	U-----	200	untouched ('')	application/javascript	etag:%221b3f-5751ed364c37c%22	http://localhost/solomon/wp-content/themes/total/js/superfish.js?ver=1.00	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/js/superfish84e2.js	(from http://localhost/solomon/)
16:28:49	21207/21207	U-----	200	untouched ('')	application/javascript	etag:%2252d7-5751ed3644292%22	http://localhost/solomon/wp-content/themes/total/js/odometer.js?ver=1.00	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/js/odometer84e2.js	(from http://localhost/solomon/)
16:28:49	15547/15547	U-----	200	untouched ('')	application/javascript	etag:%223cbb-5751ed3657efe%22	http://localhost/solomon/wp-content/themes/total/js/wow.js?ver=1.00	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/js/wow84e2.js	(from http://localhost/solomon/)
16:28:49	20028/20028	U--MC-	200	updated ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:28:46%20GMT	http://localhost/solomon/experience/	C:/My%20Web%20Sites/Solomon/localhost/solomon/experience/index.html	(from http://localhost/solomon/)
16:28:49	6424/6424	U-----	200	untouched ('')	application/javascript	etag:%221918-5751ed36501fc%22	http://localhost/solomon/wp-content/themes/total/js/total-custom.js?ver=1.01	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/js/total-custom60c6.js	(from http://localhost/solomon/)
16:28:49	17548/17548	U-----	200	untouched ('')	application/javascript	etag:%22448c-5751ed365407d%22	http://localhost/solomon/wp-content/themes/total/js/waypoint.js?ver=1.00	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/js/waypoint84e2.js	(from http://localhost/solomon/)
16:28:49	1398/1398	U-----	200	untouched ('')	application/javascript	etag:%22576-5750798bc9eb5%22	http://localhost/solomon/wp-includes/js/wp-embed.min.js?ver=4.9.8	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-includes/js/wp-embed.min5010.js	(from http://localhost/solomon/)
16:28:49	70807/70807	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2211497-52aff8969e980%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.12)
16:28:49	70807/70807	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2211497-52aff8969e980%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot?v=4.5.0	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3295.eot	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.12)
16:28:49	19095/19095	U-----	200	untouched ('')	application/javascript	etag:%224a97-534b35d614780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=4.12	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min0147.js	(from http://localhost/solomon/)
16:28:49	21838/21838	U--MC-	200	updated ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:28:46%20GMT	http://localhost/solomon/contact/	C:/My%20Web%20Sites/Solomon/localhost/solomon/contact/index.html	(from http://localhost/solomon/)
16:28:49	83588/83588	U-----	200	untouched ('')	application/x-font-woff	etag:%2214684-52aff8969e980%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3295.woff	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.12)
16:28:49	66624/66624	U-----	200	untouched ('OK')	text/html	etag:%2210440-52aff8969e980%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3295.html	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.12)
16:28:50	142072/142072	U-----	200	untouched ('')	application/x-font-ttf	etag:%2222af8-52aff8969e980%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3295.ttf	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.12)
16:28:50	365616/365616	U-----	200	untouched ('OK')	image/svg+xml	etag:%2259430-52aff8969e980%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.svg?v=4.5.0	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3295.svg	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.12)
16:28:50	1159/1159	U-----	200	untouched ('')	image/png	etag:%22487-5751ed358c4ff%22	http://localhost/solomon/wp-content/themes/total/images/arrow.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/images/arrow.png	(from http://localhost/solomon/wp-content/themes/total/style.css?ver=1.0)
16:28:50	1145/1145	U-----	200	untouched ('')	image/png	etag:%22479-5751ed35a287c%22	http://localhost/solomon/wp-content/themes/total/images/next.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/images/next.png	(from http://localhost/solomon/wp-content/themes/total/style.css?ver=1.0)
16:28:50	1212/1212	U-----	200	untouched ('')	image/png	etag:%224bc-5751ed35b227f%22	http://localhost/solomon/wp-content/themes/total/images/prev.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/images/prev.png	(from http://localhost/solomon/wp-content/themes/total/style.css?ver=1.0)
16:28:50	302/302	U-----	200	untouched ('')	image/png	etag:%2212e-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:51	3172/3172	U-----	200	untouched ('')	image/jpeg	etag:%22c64-5751ed359e613%22	http://localhost/solomon/wp-content/themes/total/images/footer-bg.jpg	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/themes/total/images/footer-bg.jpg	(from http://localhost/solomon/wp-content/themes/total/style.css?ver=1.0)
16:28:51	244/244	U-----	200	untouched ('')	image/png	etag:%22f4-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:51	323/323	U-----	200	untouched ('')	image/png	etag:%22143-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/vc/info.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:51	712/712	U-----	200	untouched ('')	image/png	etag:%222c8-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:51	495/495	U-----	200	untouched ('')	image/png	etag:%221ef-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:51	694/694	U-----	200	untouched ('')	image/png	etag:%222b6-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:51	841/841	U-----	200	untouched ('')	image/png	etag:%22349-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:51	590/590	U-----	200	untouched ('')	image/png	etag:%2224e-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:51	544/544	U-----	200	untouched ('')	image/png	etag:%22220-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:52	705/705	U-----	200	untouched ('')	image/png	etag:%222c1-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:52	682/682	U-----	200	untouched ('')	image/png	etag:%222aa-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:52	717/717	U-----	200	untouched ('')	image/png	etag:%222cd-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:52	674/674	U-----	200	untouched ('')	image/png	etag:%222a2-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:52	700/700	U-----	200	untouched ('')	image/png	etag:%222bc-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:52	691/691	U-----	200	untouched ('')	image/png	etag:%222b3-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:52	621/621	U-----	200	untouched ('')	image/png	etag:%2226d-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:52	648/648	U-----	200	untouched ('')	image/png	etag:%22288-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:52	700/700	U-----	200	untouched ('')	image/png	etag:%222bc-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:53	688/688	U-----	200	untouched ('')	image/png	etag:%222b0-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:53	763/763	U-----	200	untouched ('')	image/png	etag:%222fb-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:53	647/647	U-----	200	untouched ('')	image/png	etag:%22287-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:53	709/709	U-----	200	untouched ('')	image/png	etag:%222c5-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:53	690/690	U-----	200	untouched ('')	image/png	etag:%222b2-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:53	635/635	U-----	200	untouched ('')	image/png	etag:%2227b-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:53	691/691	U-----	200	untouched ('')	image/png	etag:%222b3-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:53	635/635	U-----	200	untouched ('')	image/png	etag:%2227b-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:53	590/590	U-----	200	untouched ('')	image/png	etag:%2224e-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:54	1686/1686	U-----	200	untouched ('')	image/png	etag:%22696-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:54	659/659	U-----	200	untouched ('')	image/png	etag:%22293-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:54	470/470	U-----	200	untouched ('')	image/png	etag:%221d6-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/control.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:54	706/706	U-----	200	untouched ('')	image/png	etag:%222c2-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:54	792/792	U-----	200	untouched ('')	image/png	etag:%22318-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
